bug_id	summary	desc	report_time	report_timestamp	status	commit	commit_timestamp	files
53607	Taa	  *** This bug has been marked as a duplicate of 53608 *** close 	2012-07-26 18:33:54	1343340000.0	resolved fixed	57b56f2	1343720000.0	java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java
53606	Exception during launch of Eclipse with I20040302	I've deleted metadata, config, and all other related files; what I end up with is:!SESSION ----------------------------------------------------------------------!ENTRY org.eclipse.core.launcher 4 0 Mar 03, 2004 14:10:41.215!MESSAGE Exception launching the Eclipse Platform:!STACKjava.lang.NullPointerException        at org.eclipse.core.runtime.adaptor.LocationManager.computeDefaultConfigurationLocation(LocationManager.java:152)        at org.eclipse.core.runtime.adaptor.LocationManager.initializeLocations(LocationManager.java:95)        at org.eclipse.core.runtime.adaptor.EclipseStarter.startup(EclipseStarter.java:134)        at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:105)        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)        at java.lang.reflect.Method.invoke(Method.java:324)        at org.eclipse.core.launcher.Main.basicRun(Main.java:279)        at org.eclipse.core.launcher.Main.run(Main.java:742)        at org.eclipse.core.launcher.Main.main(Main.java:581) Looks like dup of 53509? Looks like it, yes.  Sorry; I did a search, but it didn't come up with it; my apologies.  I too grabbed the morning build.  (A bit too eager, methinks.)*** This bug has been marked as a duplicate of 53509 *** 	2012-07-26 16:15:05	1343330000.0	resolved fixed	eb9f94e	1343600000.0	java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java
53535	[java launching] java_type_name variable doesn't resolve selected binary type	"I created a jar file with a java class with a main method, added this jar to thebuild path of a project, selected the class from the package explorer.I tried to use a java launch configuration with '${java_type_name}' as typename. I failed with an error : ""The selected resource doesn't resolve to a Javaelement"". I'm inclined to say ""That's just how it works"". The SelectedResourceManager just tracks selected resources. It doesn't handle java elements. We could make it cache the selected Object, but then we'd end up creating references to objects of unknown origin (memory footprint problem). And we can't just ask the active part for its selection because variables aren't resolved in the UI thread.Unless anyone has a better idea, I plan to mark this one WONTFIX. Any objections, Luc? Luc points out that the selection isn't likely to stay the same for long. So chances of us holding onto something that we shouldn't are actually quite slim. I'm not sure what I think about this now. I'm inclined to say this one can wait. It's not critical - it works for the intending case of selecting a "".java"". Deferred Reopening to close. JDT core spec'd that class files inside jars do not have an underlying resource. Without a resource we cannot infer the type, which will not allow for the sustitution of the variable. marking as WONTFIX, since there is nothing we can do about this. "	2012-07-11 10:29:10	1342020000.0	resolved fixed	7db08d3	1343600000.0	java/org/apache/catalina/startup/ContextConfig.java
53469	"No need for ""plugin.xml"" strings in platform.xml"	"When generating list of plug-ins in platform.xml, PDE currently writes paths pointing to plugin.xml, for example, ""plugins/org.apache.ant/plugin.xml"".It should instead write plugin location like:""plugins/org.apache.ant/"" - for plugins running from a directory,""plugins/org.apache.ant_1.0.0.jar"" - for plugins running directly from a jar. already fixed in head.  I'm way ahead of you ;-) "	2012-06-26 12:45:09	1340730000.0	resolved fixed	9a80d06	1343590000.0	java/org/apache/catalina/connector/Response.java test/org/apache/catalina/connector/TestResponse.java
53529	"Allow bypassing ""workspace in use"" check for RCP applications"	"I would like to be able to specify a commandline option (say, ""-concurrentOk"")or some other mechanism that would allow running multiple instances using thesame workspace simultaneously.  Without this ability, RCP applications willoften need to be wrappered with some cumbersome launch mechanism that eithero creates a new workspace for each instance (probably losing any chance of  persisting state), oro implements some mechanism for rendezvousing with an already-running instance  of the app.If such an option were supported, I believe it would be acceptable to followa ""last writer wins"" policy when it comes time to save the application state. The Eclipse kernel is actually being restructured to not require a workspace atall.  However, the vast majority of plugins will still need a workspace, and wecan't dictate that they tolerate multiple concurrent instances. It is not assimple as ""last one wins"", since one instance writing metadata while another isreading can crash instances and permanently corrupt metadata.  Your proposedchange would offload a great deal of responsibility onto every plugin that usesthe metadata area (and they would likely end up needing to introduce locks oftheir own).CC Jeff in case you have further comments. In effect this is now possible.  As John mentioned, the runtime is trying to stop using the instance area (aka workspace in the IDE context).  We only use the instance area if some one calls API which uses the instance area (e.g., getStateLocation()).We are also getting out fo the business of locking, checking, setting the instance area.  The new API is around Platform.getInstanceLocation().  This gives back a Location.  This location can be locked, read, ...  The IDE scenario is to come up, prompt the user for the location of the workspace, then lock it, verify that it is the right version etc etc and continue running.RCP applications can choose to lock or not lock, check or not check, ...I think that this functionality will address your usecases.  If not, please enter a bug against the Equinox product. "	2012-07-10 11:27:42	1341930000.0	resolved fixed	3ea8285	1343430000.0	java/org/apache/catalina/tribes/group/GroupChannel.java java/org/apache/catalina/tribes/group/interceptors/NonBlockingCoordinator.java java/org/apache/catalina/tribes/group/interceptors/TcpPingInterceptor.java java/org/apache/catalina/tribes/membership/McastServiceImpl.java java/org/apache/juli/AsyncFileHandler.java java/org/apache/tomcat/util/net/AprEndpoint.java java/org/apache/tomcat/util/net/NioBlockingSelector.java java/org/apache/tomcat/util/threads/ThreadPoolExecutor.java
53526	Run Profile context menu not available	"In Eclipse 3.0, a Run cascade menu is available in the context menu.  What appears in the cascade menu is the Launch shortcuts that are relevant for the selected file in the navigator. We should add our own Profile shortcuts for all available configurations.This is the extension point :   <extension         point=""org.eclipse.debug.ui.launchShortcuts"">      <shortcut            label=""%launcher.junit.name""            icon=""icons/obj16/julaunchpgn.gif""            modes=""run, debug""            class=""org.eclipse.pde.internal.ui.launcher.JUnitWorkbenchShortcut""            id=""org.eclipse.pde.ui.junitWorkbenchShortcut"">         <perspective               id=""org.eclipse.jdt.ui.JavaPerspective"">         </perspective>         <perspective               id=""org.eclipse.jdt.ui.JavaHierarchyPerspective"">         </perspective>         <perspective               id=""org.eclipse.jdt.ui.JavaBrowsingPerspective"">         </perspective>         <perspective               id=""org.eclipse.debug.ui.DebugPerspective"">         </perspective>         <perspective               id=""org.eclipse.pde.PDEPerspective"">         </perspective>      </shortcut>  </extansion> Curt, can you please take care of this Stanley can you please take care of this. For any existing launch configuration type, Hyades should not be responsible for implementing any additional launch shortcut for profile mode. The existing launch shortcuts should be enabled for the ""profile"" mode. This is because the ""profile"" mode is not Hyades-specific, and is defined at the Eclipse platform level (it is one of the three fundamental modes: ""run"", ""debug"", ""profile""). So, they should be handling this mode even if Hyades didn't exist. Launch shortcuts aren't mode-specific; that is, there shouldn't be any mode-specific launching happening therein (this should be delegated to the platform via DebugUITools.launch(...)).As for any new types we define, we should implement our own launch shortcuts, and specify any modes that make sense (even if we don't implement them, it doesn't cost us anything). An exception might be the ""Attach - Java Process""; I don't see how we can automatically launch without knowing the host, port, and agent. Users can't ""open"" an agent in an editor or have one selected before they are attached to it (at least not to my knowledge). Thank you CurtStanley, please open a defect against Eclipse Hi all,Defect has been opened against Eclipse/JDT UI, bugzilla #53736, requesting that the existing launch shortcut also handle the profile mode. I also opened a defect on the PDE for the runtime workbench launch shortcut.https://bugs.eclipse.org/bugs/show_bug.cgi?id=53782 About the External Java Application shortcut, I'm not sure it would really be useful to have this. The difference with this one and Java Application is that it supports launching from outside the workspace, as well as inside the workspace but not in java projects and source folders. Since you can only browse _within_ the workspace in the navigator, the only added benefit of this shortcut would be the ability to launch java and class files and JARs outside the build path. But, clearly we can't handle java files that have not been compiled, or whose class files we can't find. This essentially leaves class files and JAR files.So the question is whether this is worth the effort or not. The implementation would involve searching the workspace, determining whether a class file has a main (somehow), and possibly decompressing a JAR file to read its manifest. What do you think, Valentina? *** Bug 53898 has been marked as a duplicate of this bug. *** Correction: It is not the launch configuration type's responsibility to specify the ""profile"" mode, but the profiler's. See Darin's post in #53736. This is because the default launch configuration attributes have to be set, and it cannot be assumed that the profiler uses the same attributes as with run/debug.However, there is currently no feasible way to implement launch shortcuts in ""profile"" without using JDT internal API. Darin lists 3 options:* Open a new feature request or re-open this feature request as enhancement aksing for new API (likely will not happen in 3.0).* Subclass the internal stuff knowning that you will be broken, but hope for API in a future release.* Contribute a fixFor now, we can subclass the internal launch shortcuts. I have opened a new request for API. See #54072. *** Bug 56400 has been marked as a duplicate of this bug. *** Curt, can this be done for M9 ? I believe it can. Done.Implemented new shortcuts that support the profile mode. Extending the existing shortcuts for run/debug required a workaround, because it is currently not possible to 'extend' toolbar launch shortcuts to a new perspective. The shortcuts had to be redefined in our plugin.xml in run, debug modes (separately from profile) without contextual launch support. This is because the toolbar menu is perspective-based, and the context menu is not. Requested better extensibility in #54072. As of TPTP 4.6.0, TPTP is in maintenance mode and focusing on improving quality by resolving relevant enhancements/defects and increasing test coverage through test creation, automation, Build Verification Tests (BVTs), and expanded run-time execution. As part of the TPTP Bugzilla housecleaning process (see http://wiki.eclipse.org/Bugzilla_Housecleaning_Processes), this enhancement/defect is verified/closed by the Project Lead since this enhancement/defect has been resolved and unverified for more than 1 year and considered to be fixed. If this enhancement/defect is still unresolved and reproducible in the latest TPTP release (http://www.eclipse.org/tptp/home/downloads/), please re-open. "	2012-07-09 20:08:39	1341880000.0	resolved fixed	eac6366	1341930000.0	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java
53523	[Font/Colour] Coolbar background bug	Eclipse 200403010010The workbench is setting a background color in the CoolBar but not in itschildren (ToolBar controls).On Windows (with the manifest), Coolbar by default has a gradient background andToolbar background is transparent. My guess is that workbench don't want thegradient background (or maybe just want a different color) on the CoolBar, so itsets a backgrond on the CoolBar, since the Toolbar is transparent it shows itsparent's (CoolBar) background thru.On GTK, probably other platforms as well, the ToolBar is not tranparent. So theCoolbar gets it background changed to a specific color and the ToolBar remainswith the default one. Testing with different GTK themes one can see weirdcombinations of colors in the CoolBar and its children (hint: the only visualCoolBar part is the CoolItem's gripper).I don't know what is the right answer for this problem. But, some possible(untested) solutions are:1) Stop changing the CoolBar's background2) Also setting the ToolBars' background to match the CoolBar's backgroundAnyhow, I didn't look at UI code to prove what I'm saying is correct so I mightbe complete out for lunch. Billy: Yet another to poke around with....  moving to me.  billy I might as you to double check some things on GTK use of SWT.FLAT for coolbar and toolbar is making them consistent now, no longer setting the background. 	2012-07-09 11:21:38	1341850000.0	resolved wontfix	f54bb45	1341860000.0	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolConfiguration.java
53513	Format command moves //$NON-NLS comments to next line.	"When using the Source -> Format command, it moves the //$NON-NLS comments to the next line invalidating them. To reproduce this bug, go to Windows -> Preferences -> Java -> Code Formatter -> Edit -> Arguments -> and set line wrapping to ""Wrap always except first element if necessary"". Then format some source like the following:SomeObject someObject = new SomeObject(""Parameter1"", //$NON-NLS-1$                                       ""Parameter2"",  //$NON-NLS-1$                                        null);This will end up like:SomeObject someObject = new SomeObject(""Parameter1"",                                        //$NON-NLS-1$                                       ""Parameter2"",                                         //$NON-NLS-1$                                        null);Which defeats the whole purpose of using the non-internationalizable comments. More specific test case, derived from comment 0:- start with default formatter preferences- disable comment formatting- set max. line width for code formatting to 25- format:public class PR53513 {	void foo() {		SomeObject someObject = new SomeObject(""Parameter1"", //$NON-NLS-1$                                ""Parameter2"",  //$NON-NLS-1$                                 null);	}}- results in:public class PR53513 {	void foo() {		SomeObject someObject = new SomeObject(				""Parameter1"",				//$NON-NLS-1$				""Parameter2"", //$NON-NLS-1$ 				null);	}} Moving to JDT/Core as this is a code formatter issue (see comment 1). *** This bug has been marked as a duplicate of 50989 *** "	2012-07-05 21:56:22	1341540000.0	resolved fixed	4c03dff	1341830000.0	java/org/apache/catalina/ha/tcp/SimpleTcpCluster.java
53498	EclipseStarter should not alway refreshPackages	"EclipseStarter.loadBasicBundles() attempts to install the base bundles and then always does a refreshPackages() on the base bundles even when no actual installs have occurred.  This is causing most all bundles installed on the platform to be refreshed each startup even when nothing has changed.  This is pretty expensive.  Should try change it so it only does a refreshPackages if something has changed. I'm not sure that this is a big deal.  The code installs bundles only if they need to be installed. Then passes the list of bundles it just installed to refreshPackages.  I did not go in great detail but typically that list should be empty or full of nulls.  The net effect should be a near noop.In actual fact, a thread is forked and likely some work is done.  I have added a simple test to not call refresh if installBundle() was not called.To be released after tomorrow's I build Your fix will probably address the issue.  But the current code in EclipseStarter.loadBasicBundles does end up passing an array of the four basic bundles to refresh packages every startup whether installBundle() was called or not.  This is because we create a Bundle[] and fill it will bundles that are either already installed or with newly installed bundles with the call:	// don't need to install if it is already installed	bundles[i] = getBundleByLocation(location);	if (bundles[i] != null)		continue;	bundles[i] = context.installBundle(location);This Bundle[] is then always passed to refreshPackages.  This is rather expensive because most every plugin is dependent on one of the four basic bundles. d'oh, I was misreading the code and thought that nulls were being put in the bundle array for ones that were already installed.  My fixed does appear to eliminate the actual calls to refreshPackages on second run. "	2012-07-02 21:19:45	1341280000.0	resolved fixed	4aef8e3	1341440000.0	java/org/apache/catalina/core/ApplicationContext.java java/org/apache/catalina/ha/context/ReplicatedContext.java
45995	Setting Ant home adds jars in reverse order	With the changes from bug 45450, when the user sets Ant home, the jars are added in reverse order. Not in reverse ordering but rather in the random ordering returned by java.io.File.list();Adding sorting in AntClasspathBlock.setAntHome(File). Also removed unnessary conversion to IPath of the file absolute path.Please verify Jared. Verified. 	2008-10-13 04:32:38	1223890000.0	resolved fixed	f8e173b	1341220000.0	java/org/apache/catalina/core/StandardContext.java
52135	Debugger should indicate which thread triggered breakpoint	In a multi-threaded application the debugger currently correctly opens the stack frame for the thread which caused the exception correctly, butthere is no other indication that that thread is the cause of the fault.There should be some sort of graphic indicator in the label decorator aswell as a text annotation (other than just Suspended) which indicatesthat this thread is the reason you got to where you are at. Fixed in 1.2.1 and HEAD. 	2011-11-04 14:15:58	1320430000.0	resolved fixed	6213b38	1341060000.0	java/org/apache/catalina/core/StandardContext.java java/org/apache/catalina/core/StandardHostValve.java java/org/apache/catalina/deploy/ErrorPage.java test/org/apache/catalina/core/TestStandardHostValve.java
53467	IllegalStateException: zip file closed for cached bundles running from jar	"<Pyinson Data Over Head> Does your Bundle have a bundle manfest (/META-INF/MANIFEST.MF) file?  It looks like the failure occured during the first shutdown after you installed the bundle.  The code that failed should only get called if your bundle manifest file has a legacy header in it (I may be wrong).  Can you attach you bundle manifest to this defect?Also how do you get the installed reference bundle to stay installed? Each time I install a bundle by reference manually from the console the update.configurator ends up uninstalling the bundle on the next startup.  Are you using a different update.configurator or disabling it? How are you installing the bundle jar? I have been able to reproduce the problem.The problem is occuring in EclipseStarter when it does a refreshPackages each time it starts up on the base bundles.  This is probably not necessary but it has exposed a bug in PackageAdmin.  PackageAdmin is closing all the BundleFiles for the bundles that it is refreshing but is not making sure they are reopened when the bundles are resolved.  This is causing the zip errors.I will integrate a fix for PackageAdmin to prevent problem. I fix has been integrated and should make today's I-Build respin. Thanks Thomas.When I reported the bug, I was working on the update code to add support for running from bundles.It is realesed in head now (any build after this week integration builds).  Just drop a bundle jar in the plugins directory or use Update Manager to install a feature with unpack=""false"" attribute on some of the plugin elements inside feature.xml. "	2012-06-25 21:56:46	1340680000.0	resolved fixed	4de4325	1340820000.0	java/org/apache/catalina/core/ApplicationContext.java test/org/apache/catalina/core/TestApplicationContext.java
53416	GLA's org.eclipse.hyades.logging.adapter.impl.Component.stop() API is not fully implemented.	GLA's org.eclipse.hyades.logging.adapter.impl.Component.stop() API is not fully implemented.One result of this defect is that the StaticParserSensor.stop() is not being called which intern calls the StaticParserSensor.clean() API and intern calls the postParse() API on the static parser to release system resources (e.g. close file handle). Fixed.  I have added some code so evert component calls all of its children to stop.  This should allow the context to call your component to stop properly. Verified in Hyades build 20040621_1225 on June 22, 2004. Closing. 	2012-06-14 13:37:06	1339700000.0	resolved fixed	ff9a272	1340820000.0	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource.java
53465	[EditorMgmt] Close All is flashy	build I20040225- using multi tabs- open a bunch of editors- activate the first one- File > Close All- you see the tabs animate as they closeThis is a regression from 2.1. *** This bug has been marked as a duplicate of 65065 *** 	2012-06-25 20:31:48	1340670000.0	resolved fixed	7ecd402	1340750000.0	java/org/apache/catalina/startup/WebRuleSet.java test/org/apache/naming/resources/TestNamingContext.java
53460	No refs found for WorkbenchWindow.createTrimWidgets	build I20040225- self-hosting workspace with SWT and UI and Text in source, rest as imported binaries- open type on WorkbenchWindow- Ctrl+O to createTrimWidgets- Ctrl+Shift+G- no refs found- Ctrl+T to super implementation in ApplicationWindow- Ctrl+Shift+G- it finds the ref in org.eclipse.jface.window.ApplicationWindow.configureShell(Shell)This is a protected method, so the first search should have found the same ref. Nothing of interest in the log. I get the same behaviour if I close all editors first.The state of my workspace is almost identical to today's build submission. Thomas, can you look at that? *** This bug has been marked as a duplicate of 52941 *** 	2012-06-23 14:02:41	1340470000.0	resolved fixed	294c52b	1340740000.0	java/org/apache/jasper/compiler/Generator.java java/org/apache/jasper/runtime/JspFactoryImpl.java
53445	[DCR] [DOM Comments] Provide extended ranges including leading/trailing comments for AST nodes	Currently jdt-core does not offer any way to get extended ranges of compilation unit AST nodes hierarchy.As now, we build and store comments table in compilation unit, it's possible to compute and give users acces to these extended ranges... Fixed.Now users have getCommentList(), getExtendedStartPosition(ASTNode) and getExtendedLength(ASTNode) accessible on org.eclipse.jdt.core.dom.CompilationUnit.[jdt-core-internal]Implementation of CommentMapper heuristic done in org.eclipse.jdt.core.dom.DefaultCommentMapper.Note that Scanner has been modified to store only the text of line comments and not trailing '\r' and '\n' characters. This is internal table of Scanner which has been impacted but have a side on IMethod.getSourceRange() when the node has a trailing line comment as it will length 2 characters less...Test cases added in jdt.core.tests.dom.ASTConverterJavadocTest Here are some additional information on this feature implementation...Unlike ASTNode#getStartPosition() and ASTNode#getLength() the extended source range may include comments and whitespace immediately before or after the normal source range for the node.The compilation unit will now store a instance of DefaultCommentMapper which will be initialized when the compilation unit is converted into DOM/AST nodes hierarchy (see ASTConverter.convert(CompilationUnitDeclaration, char[])).For each node of hierarchy, the comment mapper will look for leading and trailing comments. If some exist, then store their indexes (first and last) in corresponding tables.When user request extended range to compilation unit for a node, it requests it from its DefaultCommentMapper which searches in its tables possible leading and/or trailing comments. Returns start position of first leading comments for extended start position or node start position if no leading comments was found.Returns length including last trailing comments for extended length or node length if no trailing comments was found. Here are also some details on the heuristic implemented in DefaultCommentMapper for leading and trailing comments.:1) for leading comments, it searchs first comment before node start position. Then it goes up in comments list until one of the following condition is true:  - comment is over previous end  - there's other than white characters between current node and comment  - there's more than 1 line between current node and commentIf all these conditions are false, then found comment becomes current node and loop with previous comment.If at least one potential comment has been found, then no token should be on the same line before, so remove all comments which do not verify this assumption.If finally there is a subset of comments, then store start and end indexes in leading comments table.2) for trailing comments, it searchs first comment after node end position. Then it goes down in comments list until one of the following condition is true:  - comment is after next start  - there's other than white characters between current node and comment  - there's more than 1 line between current node and commentIf all these conditions are false, then found comment becomes current node and loop with next comment.If at least one potential comment has been found, then last comment should be separated from next start line (ie. at least two lines after). If this is not the case then skip all comments which were not on the same line than the end of the node.If finally there is a subset of comments, then store start and end indexes in trailing comments table. Verified in build I200403250800. *** Bug 29178 has been marked as a duplicate of this bug. *** 	2012-06-20 19:20:53	1340230000.0	resolved fixed	4e010fc	1340740000.0	modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool.java modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource.java modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/interceptor/SlowQueryReportJmx.java modules/jdbc-pool/src/test/java/org/apache/tomcat/jdbc/test/TestSlowQueryReport.java
53430	Additional fixes for porting SWT to 64-bit	"Creating separate bug as requested in bug 37775.I have made additional changes to SWT-N20040228 to address some problemsoccuring when using SWT on the amd64 platform. With the patches attached I amnow able to get the first window of Eclipse-N20040228 up and running.There are all kinds of fixes, including changes in the glue .c files - althoughI understand these are automatically generated? There are changes made toparameters, return values, size constants and pointer arithmetics using the samestandard as the other changes ( int -> long /*int*/ ).btw, I was thinking that being able to get conversion warnings from both C andJava compilers when an implicit conversion from int to long is taking placewould be of great help, wouldn't it? Wouldn't that pinpoint possible problem areas?Anyways, I plan to continue with getting Eclipse going on 64-bit. If I come upwith new patches, should I attach them here as well or open a new bug? Created attachment 8254Patches for swt source files in SWT-N20040228 Created attachment 8255Patches for swt-pi source files in SWT-N20040228 Just checked SWT-N20040301 and it only contains some changes to os.c - note thatthe changes made to the function type return value is still needed. Created attachment 8256Patches for swt source files in SWT-N20040228 (rev 2)Reattaching patch without debug entry in Display.java. Created attachment 8259atches for swt source files in SWT-N20040228 (rev 3)Status report: with these latest patches I am able to run Eclipse 3.0M7 withoutany major problems! I am not even close to an exhaustive run-through, but Ihave created new projects with source files, edited and run them through thedebugger. The only problems I am seeing are complaints like these in .log:!ENTRY org.eclipse.jdt.core 4 4 Mar 02, 2004 00:19:25.658!MESSAGE Background Indexer Crash Recovery!STACK 0java.lang.InternalError	at java.util.zip.Inflater.end(Native Method)	at java.util.zip.Inflater.end(Inflater.java:294)	at java.util.zip.ZipFile.close(ZipFile.java:369)	atorg.eclipse.jdt.internal.core.search.indexing.AddJarFileToIndex.execute(AddJarFileToIndex.java:185)	atorg.eclipse.jdt.internal.core.search.processing.JobManager.run(JobManager.java:344)	at java.lang.Thread.run(Thread.java:534)I have seen this before and I see the possibility that this is actually anissue with the JDK (Blackdown 1.4.2rc1). Since there are rumours that a new JDKrelease is on the way, I am waiting to test that before spending any more timeon it.New patches are mainly signature changes to callback methods. Thanks Johan. Your patch captures many of the remaining changes that need to go in. I'll go through each one of the changes and put them in.Question about your patch - did you use Eclipse to generate it? they start with N20040228/org/eclipse/swt/widgets/Display.java instead of - i believe - org.eclipse.swt/Eclipse SWT/gtk/org/eclipse/swt/widgets/Display .You can continue to post the patches here.>btw, I was thinking that being able to get conversion warnings from both C and>Java compilers when an implicit conversion from int to long is taking place>would be of great help, wouldn't it? Wouldn't that pinpoint possible problem >areas?Agree... In response to comment 5: this sounds great! Well, I guess I did my own setup to link together the eclipse source code to the 64 bit code. I wanted a setup that could manage to update eclipse and gtk64 code without disturbing each other. I now have a setup where a script produces symbolic links in the eclipse distribution replacing build files to introduce the x86_64 platform (which I guess will be amd64 later on). There are also symbolic links to the source directories made up out of the gtk64 source code. I am not sure how you have planned to get the 64 bit code into the big tree in the end - I guess the 64 bit support should really go in other os/ws combinations as well.The actual answer to your question in comment 6 though: the diffs are produced against each directory tree as they are stored in the zip-files in the gtk64 source distribution (the swtsrc.zip, swt-pisrc.zip and swt-mozillasrc.zip files). So I would suggest creating a directory for each zip, uncompress and then apply the patch from the parent directory. Then you can just add symbolic links from your eclipse tree to get to them.You may laugh or cry, but so far I have not used Eclipse for doing any of the work so far... ;o)  Just plain ant, gdb, emacs and a good deal of tracing. One of these days I want to understand how to get the Eclipse source into Eclipse as a project with build and debug support - do you know of any how-to-doc's on that?I did start out looking at the mozilla code, but I realized that is just too much to get into at this point. Those virtual table calls didn't look like that much fun to do manually - I hope you got some automagic scripts or something for those... We have had another pass of 64 bit refactoring. This should include the changes in the attached patches. Please reopen or open new PR's if you believe we missed certain spots or if you observe GP's.v>20040305 "	2012-06-17 10:16:07	1339940000.0	resolved fixed	553259c	1340630000.0	java/org/apache/catalina/connector/Connector.java java/org/apache/coyote/AbstractProtocol.java java/org/apache/coyote/ProtocolHandler.java java/org/apache/coyote/ajp/AjpAprProtocol.java java/org/apache/coyote/http11/Http11AprProtocol.java
53421	Problems not removed after fixing	"Using Eclipse 3.0M7+EMF 0225_1234SLIf I create a new XSD file, and add the following:<?xml version=""1.0"" encoding=""UTF-8""?><schema xmlns=""http://www.w3.org/2001/XMLSchema"" xmlns:test=""http://www.example.com/test"" targetNamespace=""http://www.example.com/test""></schema>there are no reported problems as expected.If you add <element name=""foo"" type=""string""/> to the schema, all is still well.Change the type to ""bar"". A problem is correctly reported.  If you then comment out the element statement with <!-- and --> surrounding it either on separate lines or enclosed within, the error remains.  The location of error does not match the layout of the file.If you close the file and re-open it, the errors are gone. This is fixed in CVS now.  We needed to clear the old diagnostics before producing new ones. Fix is available in latest build. Move to verified as per bug 206558. Move to verified as per bug 206558. "	2012-06-15 13:54:17	1339780000.0	resolved fixed	8a13b39	1340460000.0	java/javax/el/BeanELResolver.java test/javax/el/TestBeanELResolver.java
53450	Bug with DebugModelContextBindings	"I am using jdk build 1.4.2-b28 on linux. After Migration from M6 to M7 I got anexception, probably because my DebugModel does not extend theDebugModelContextBindings extension point.The source of the error seems to be in LaunchView::showViewsForCurrentSelection1:if (contextIds.isEmpty() && selection instanceof IStackFrame) {2:  String contextId = contextListener.getDebugModelContext(((IStackFrame)selection).getModelIdentifier());3:  contextIds.add(contextId);4:	5:}6: if (!contextIds.isEmpty()) {7:     Set set= new HashSet();8:     set.addAll(contextIds);			  9: contextListener.getContextManager().setEnabledContextIds(set);10:}contextId in line 2 is null and null is added to contextIdsThe guard clause in line 6 fails andcontextListener.getContextManager()setEnabledContextIds(set) is called where theexception occurs.If I prevent adding null to contextIds, the code works. Thanks for catching this.Incidentally, if you're implementing a debugger, you're encouraged to use the new context-related extension points and give us feedback in the near future. :) Fixed in LaunchView by adding the missing null check.Please verify, Luc. Indeed, I am implementing a debugger for ruby ;-)(http://sourceforge.net/projects/rubyeclipse). As far as I understand the newextension it allows to display/undisplay views depending on the debug model.Currently the jdt uses the display view as such an extension. After debugging ajava application and then debugging a ruby application I expected the displayview to disappear. It did not and after checking the plugin I assume that theautoClose=false prevents the view from being closed. What am I expected to do ifI want to provide a ruby specific display view (and want the java display viewto disappear)? Currently I am reusing the java display view where I added a menuaction for ""ruby inspect"", so the question is more or less academical.But I would really appreciate a solution for the debug action groups. I have aRuby Action Group and a Java Action Group. Couldn't the extension automaticallychoose the appropriate action groups? E.g. I have actions in the Ruby ActionGroup for menu items in the variable view and want them only displayed if a rubystack frame is selected. As far as I could tell, currently the user has tochange preferences>Run/Debug>Debug Action Groups in order to change the behaviour.thanksMarkus Marking as verified.Adding Jared as CC for the last comment from Markus. "	2012-06-21 18:22:10	1340320000.0	resolved fixed	91a13d2	1340310000.0	java/org/apache/catalina/core/ContainerBase.java
53406	Datapool Editor: Add Variable dialog should not allow types that begin with a number.	"1. Open up a datapool.2. Right click on the table to bring up the context menu.3. Select the ""Add Variable"" context menu item.4. Enter a type starting with a number.  The type is allowed. The Add Variable dialog no longer supports types that start with a number. house keeping As of TPTP 4.6.0, TPTP is in maintenance mode and focusing on improving quality by resolving relevant enhancements/defects and increasing test coverage through test creation, automation, Build Verification Tests (BVTs), and expanded run-time execution. As part of the TPTP Bugzilla housecleaning process (see http://wiki.eclipse.org/Bugzilla_Housecleaning_Processes), this enhancement/defect is verified/closed by the Project Lead since this enhancement/defect has been resolved and unverified for more than 1 year and considered to be fixed. If this enhancement/defect is still unresolved and reproducible in the latest TPTP release (http://www.eclipse.org/tptp/home/downloads/), please re-open. "	2012-06-13 03:51:40	1339570000.0	resolved fixed	ce24a10	1339600000.0	java/org/apache/coyote/http11/Http11AprProcessor.java java/org/apache/coyote/http11/Http11NioProcessor.java
52954	Filter debug actions with contexts	In order to reduce clutter in the debug perspective and associated views, we should filter debugger-specific actions based on the active context.See related bug 49934. *** This bug has been marked as a duplicate of 53222 *** 	2012-03-21 06:53:16	1332330000.0	resolved fixed	bf41254	1339510000.0	java/org/apache/catalina/authenticator/DigestAuthenticator.java
